text_number,word_count,file_size,time_taken,provider,model,text
250,9,86.71875,1.654541015625,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
251,6,32.34375,1.4310073852539062,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
252,10,75.9375,1.3859798908233643,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
253,15,133.125,1.6459436416625977,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
254,12,68.4375,1.8874003887176514,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
255,10,73.59375,1.5473175048828125,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
256,10,114.375,1.3593635559082031,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
257,6,49.6875,1.0784673690795898,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
258,10,77.34375,1.447889804840088,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
259,12,81.5625,1.9065916538238525,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
260,9,102.1875,2.2985000610351562,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
261,6,39.84375,2.5031933784484863,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
262,10,75.9375,1.7127807140350342,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
263,15,110.15625,1.801436424255371,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
264,12,71.71875,1.8326585292816162,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
265,10,87.1875,1.6263647079467773,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
266,10,111.09375,1.535292387008667,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
267,6,45.0,1.5767362117767334,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
268,10,81.5625,1.5421922206878662,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
269,12,81.5625,1.4239580631256104,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
270,9,95.15625,2.151623487472534,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
271,6,39.84375,1.524357795715332,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
272,10,78.28125,2.3142807483673096,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
273,15,133.59375,1.8812072277069092,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
274,12,75.0,1.4185361862182617,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
275,10,79.21875,2.2041585445404053,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
276,10,112.03125,2.303956985473633,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
277,6,44.53125,1.9746830463409424,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
278,10,82.96875,2.1480743885040283,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
279,12,75.46875,2.801442861557007,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
280,9,94.21875,2.138746738433838,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
281,6,44.0625,1.3691322803497314,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
282,10,77.34375,2.0248007774353027,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
283,15,126.09375,1.9677093029022217,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
284,12,73.125,1.742704153060913,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
285,10,85.78125,2.068894147872925,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
286,10,113.4375,1.4317145347595215,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
287,6,47.8125,1.401916265487671,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
288,10,82.03125,1.603863000869751,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
289,12,82.03125,1.4819657802581787,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
290,9,103.125,1.7250771522521973,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
291,6,45.0,1.1582074165344238,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
292,10,75.46875,1.6312000751495361,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
293,15,120.46875,1.9113414287567139,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
294,12,73.125,1.9105579853057861,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
295,10,74.53125,2.025628089904785,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
296,10,113.90625,1.604830026626587,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
297,6,48.75,1.724529504776001,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
298,10,82.96875,1.3532264232635498,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
299,12,69.375,1.4060816764831543,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
300,9,99.84375,2.003387689590454,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
301,6,37.5,1.1557579040527344,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
302,10,77.8125,1.5665409564971924,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
303,15,85.3125,1.9069368839263916,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
304,12,70.3125,2.1105308532714844,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
305,10,86.71875,2.060709238052368,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
306,10,103.125,2.3163304328918457,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
307,6,47.34375,4.660208702087402,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
308,10,65.15625,1.220763921737671,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
309,12,82.5,1.9583349227905273,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
310,9,102.1875,1.8689360618591309,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
311,6,37.96875,1.4705088138580322,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
312,10,78.28125,2.0633299350738525,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
313,15,115.3125,1.6273021697998047,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
314,12,68.4375,1.4485297203063965,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
315,10,85.3125,1.6393122673034668,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
316,10,97.5,1.8251407146453857,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
317,6,43.59375,1.4181790351867676,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
318,10,82.96875,1.6207401752471924,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
319,12,80.625,1.8665132522583008,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
320,9,95.15625,2.022204637527466,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
321,6,44.0625,1.3179516792297363,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
322,10,76.875,1.9811944961547852,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
323,15,133.59375,1.7094931602478027,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
324,12,74.53125,2.0292365550994873,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
325,10,65.625,1.566465139389038,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
326,10,113.90625,3.0870919227600098,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
327,6,44.53125,1.7777788639068604,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
328,10,71.25,2.2208826541900635,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
329,12,75.0,1.8761577606201172,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
330,9,94.21875,2.114927291870117,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
331,6,44.53125,1.7502238750457764,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
332,10,77.8125,1.3197085857391357,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
333,15,129.84375,2.04617977142334,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
334,12,74.53125,2.062227964401245,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
335,10,84.84375,1.5793139934539795,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
336,10,113.4375,1.506636381149292,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
337,6,39.84375,1.3151054382324219,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
338,10,79.21875,1.7062709331512451,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
339,12,81.09375,2.1973390579223633,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
340,9,101.25,1.495849609375,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
341,6,34.6875,1.3257408142089844,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
342,10,78.28125,1.2872402667999268,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
343,15,124.6875,1.7147722244262695,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
344,12,61.875,1.2020740509033203,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
345,10,85.78125,1.350618839263916,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
346,10,112.03125,1.3413076400756836,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
347,6,46.875,1.4587409496307373,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
348,10,72.1875,2.118126392364502,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
349,12,79.6875,1.3727285861968994,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
350,9,102.1875,1.4246594905853271,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
351,6,41.25,1.9167835712432861,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
352,10,78.75,1.8668334484100342,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
353,15,133.59375,2.0784573554992676,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
354,12,73.59375,1.772296667098999,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
355,10,71.25,1.8081223964691162,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
356,10,111.09375,2.330026626586914,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
357,6,42.65625,1.6874430179595947,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
358,10,81.5625,1.898097276687622,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
359,12,70.3125,1.1852450370788574,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
360,9,91.875,1.7362253665924072,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
361,6,37.5,1.1650989055633545,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
362,10,75.46875,1.7194766998291016,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
363,15,96.5625,2.125387668609619,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
364,12,75.0,1.8465864658355713,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
365,10,85.78125,1.5563669204711914,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
366,10,110.625,1.355483055114746,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
367,6,40.78125,1.2488691806793213,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
368,10,83.90625,1.4446749687194824,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
369,12,64.6875,1.3666975498199463,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
370,9,101.71875,1.23982834815979,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
371,6,40.78125,1.875640869140625,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
372,10,78.75,1.7654180526733398,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
373,15,117.1875,1.847320795059204,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
374,12,75.0,1.6343257427215576,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
375,10,81.09375,2.053941249847412,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
376,10,112.5,1.9655225276947021,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
377,6,46.40625,1.8267974853515625,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
378,10,78.75,1.7168359756469727,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
379,12,66.09375,1.6340997219085693,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
380,9,99.84375,1.4988741874694824,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
381,6,44.0625,1.6579437255859375,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
382,10,75.0,1.6739623546600342,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
383,15,116.25,2.759341239929199,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
384,12,74.53125,1.6120638847351074,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
385,10,68.90625,1.1918861865997314,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
386,10,108.75,1.7098557949066162,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
387,6,46.875,1.5415267944335938,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
388,10,84.375,1.516615390777588,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
389,12,81.5625,1.6073060035705566,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
390,9,102.65625,1.7095355987548828,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
391,6,39.375,1.359842300415039,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
392,10,72.65625,1.1402866840362549,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
393,15,111.09375,4.731075048446655,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
394,12,72.65625,1.5863652229309082,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
395,10,82.03125,1.6575794219970703,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
396,10,106.875,1.8679099082946777,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
397,6,44.53125,1.380760908126831,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
398,10,82.96875,1.8871021270751953,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
399,12,82.03125,1.3851358890533447,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
400,9,99.375,2.7795965671539307,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
401,6,41.71875,1.8756070137023926,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
402,10,77.34375,1.3728735446929932,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
403,15,114.375,1.650702714920044,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
404,12,75.0,1.830028772354126,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
405,10,87.1875,1.8130321502685547,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
406,10,93.28125,2.1473193168640137,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
407,6,41.25,1.2400007247924805,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
408,10,82.5,2.1414971351623535,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
409,12,67.03125,1.313368558883667,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
410,9,98.90625,1.8615312576293945,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
411,6,44.0625,2.0099151134490967,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
412,10,71.25,1.3075432777404785,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
413,15,133.125,1.8814918994903564,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
414,12,72.1875,2.595458507537842,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
415,10,87.65625,1.6775941848754883,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
416,10,111.09375,2.047511577606201,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
417,6,30.9375,1.9273912906646729,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
418,10,78.28125,1.6227166652679443,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
419,12,75.9375,1.6219892501831055,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
420,9,97.96875,2.116898536682129,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
421,6,39.375,1.5033869743347168,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
422,10,78.28125,1.3582286834716797,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
423,15,134.0625,1.7121379375457764,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
424,12,74.53125,2.217118501663208,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
425,10,82.5,2.1051409244537354,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
426,10,98.90625,1.5255012512207031,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
427,6,48.75,1.2598693370819092,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
428,10,72.65625,2.7694530487060547,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
429,12,81.5625,1.9697132110595703,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
430,9,88.59375,2.1499950885772705,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
431,6,44.53125,1.4742157459259033,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
432,10,77.8125,1.5616743564605713,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
433,15,97.03125,1.7099976539611816,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
434,12,74.53125,1.7277939319610596,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
435,10,82.03125,1.6931421756744385,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
436,10,108.75,2.080496072769165,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
437,6,39.375,1.2101852893829346,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
438,10,75.0,2.088689088821411,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
439,12,77.34375,2.6563332080841064,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
440,9,98.4375,1.4732317924499512,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
441,6,38.4375,1.4233307838439941,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
442,10,78.75,1.398162603378296,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
443,15,132.65625,1.7176146507263184,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
444,12,75.0,1.4772324562072754,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
445,10,81.5625,2.0246100425720215,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
446,10,104.0625,2.6992712020874023,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
447,6,46.875,1.881972312927246,openai,tts-1,คุณชอบอ่านหนังสือประเภทไหน?
448,10,81.5625,2.035834312438965,openai,tts-1,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
449,12,81.09375,2.1819379329681396,openai,tts-1,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
450,9,79.21875,1.978835105895996,openai,tts-1,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
451,6,40.78125,1.260589838027954,openai,tts-1,คุณชอบทานอาหารประเภทไหน?
452,10,78.28125,1.2540125846862793,openai,tts-1,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
453,15,124.6875,4.377159833908081,openai,tts-1,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
454,12,67.03125,1.4610793590545654,openai,tts-1,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
455,10,73.59375,1.393491506576538,openai,tts-1,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
456,10,111.09375,1.8063678741455078,openai,tts-1,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
